,run,FolderName,Env,SampleID,Bat,Cow,Human,Unknown,Bat_std,Cow_std,Human_std,Unknown_std
1,4,Cow_2Sources_DrawNo5_r4,Cow_2Sources_DrawNo5,CA4_06072017,0.00025,0.0617,0.0,0.93805,0.00025,0.0134874015288342,0.0,0.0134971293244155
2,4,Cow_2Sources_DrawNo5_r4,Cow_2Sources_DrawNo5,CA2_22062017,0.00065,0.31945,0.0,0.6799000000000002,0.0003201562118716,0.0206935376385962,0.0,0.0207362002305147
0,5,Cow_2Sources_DrawNo5_r5,Cow_2Sources_DrawNo5,CA3_22062017,0.0001,0.27435,0.0,0.7255499999999999,0.0002,0.0218461094934544,0.0,0.0218328307830203
1,5,Cow_2Sources_DrawNo5_r5,Cow_2Sources_DrawNo5,CA4_06072017,0.00035,0.0514,0.0,0.94825,0.0002291287847477,0.0104995237987253,0.0,0.0105883190356165
2,5,Cow_2Sources_DrawNo5_r5,Cow_2Sources_DrawNo5,CA2_22062017,0.00075,0.32935,0.0,0.6698999999999999,0.0004031128874149,0.0101416221582151,0.0,0.010026963648084
0,1,Cow_2Sources_DrawNo6_r1,Cow_2Sources_DrawNo6,CA4_06072017,0.0005,0.11855,0.0,0.88095,1.0842021724855044e-19,0.0220243615117442,0.0,0.0220243615117442
1,1,Cow_2Sources_DrawNo6_r1,Cow_2Sources_DrawNo6,CA5_06072017,0.00975,0.0070999999999999,0.0,0.98315,0.0016918924315688,0.0034914180500192,0.0,0.0045334865170197
2,1,Cow_2Sources_DrawNo6_r1,Cow_2Sources_DrawNo6,CA2_22062017,0.0014,0.37915,0.0,0.61945,0.0002,0.0158651347299668,0.0,0.0158752165339563
0,2,Cow_2Sources_DrawNo6_r2,Cow_2Sources_DrawNo6,CA4_06072017,0.0004,0.0842999999999999,5e-05,0.91525,0.0002,0.0159062880647874,0.00015,0.0158953609584683
1,2,Cow_2Sources_DrawNo6_r2,Cow_2Sources_DrawNo6,CA5_06072017,0.0093,0.0075,0.0,0.9832,0.0008717797887081,0.0015491933384829,0.0,0.0019131126469709
2,2,Cow_2Sources_DrawNo6_r2,Cow_2Sources_DrawNo6,CA2_22062017,0.0011,0.3655,0.0,0.6334,0.000435889894354,0.0135,0.0,0.0133319165913982
0,3,Cow_2Sources_DrawNo6_r3,Cow_2Sources_DrawNo6,CA4_06072017,0.0004,0.1238499999999999,0.0,0.87575,0.0002,0.0176522661434729,0.0,0.0175858607978113
1,3,Cow_2Sources_DrawNo6_r3,Cow_2Sources_DrawNo6,CA5_06072017,0.01035,0.0098999999999999,0.0,0.97975,0.0014326548781894,0.0036180105030251,0.0,0.0037165171868296
2,3,Cow_2Sources_DrawNo6_r3,Cow_2Sources_DrawNo6,CA2_22062017,0.0012999999999999,0.4156000000000001,0.0,0.5831000000000001,0.0003316624790355,0.0118317369815255,0.0,0.0118190524154857
0,4,Cow_2Sources_DrawNo6_r4,Cow_2Sources_DrawNo6,CA4_06072017,0.0004,0.13115,0.0,0.8684500000000002,0.0002,0.0147411838059227,0.0,0.014723195984568
1,4,Cow_2Sources_DrawNo6_r4,Cow_2Sources_DrawNo6,CA5_06072017,0.0094999999999999,0.01115,0.0,0.97935,0.0010246950765959,0.005540983667184,0.0,0.0055138462075034
2,4,Cow_2Sources_DrawNo6_r4,Cow_2Sources_DrawNo6,CA2_22062017,0.0012,0.37485,0.0,0.62395,0.0003316624790355,0.0123875946010515,0.0,0.0124105801637151
0,5,Cow_2Sources_DrawNo6_r5,Cow_2Sources_DrawNo6,CA4_06072017,0.0005,0.15045,0.0,0.8490499999999999,1.0842021724855044e-19,0.0214143059658724,0.0,0.0214143059658724
1,5,Cow_2Sources_DrawNo6_r5,Cow_2Sources_DrawNo6,CA5_06072017,0.0093,0.00935,0.0,0.98135,0.0018734993995195,0.003008737276666,0.0,0.0043934610502427
2,5,Cow_2Sources_DrawNo6_r5,Cow_2Sources_DrawNo6,CA2_22062017,0.00135,0.3995,0.0,0.5991500000000001,0.0003201562118716,0.0169469761314518,0.0,0.0171100116890667
0,1,Cow_2Sources_DrawNo7_r1,Cow_2Sources_DrawNo7,CA3_22062017,0.0,0.06385,0.0,0.93615,0.0,0.012665010856687,0.0,0.012665010856687
1,1,Cow_2Sources_DrawNo7_r1,Cow_2Sources_DrawNo7,CA1_20062017,0.0,0.048,0.0,0.952,0.0,0.0189538914210248,0.0,0.0189538914210248
2,1,Cow_2Sources_DrawNo7_r1,Cow_2Sources_DrawNo7,CA2_22062017,0.00065,0.2414,0.0,0.7579499999999999,0.00045,0.0245446531855718,0.0,0.0245137206478331
0,2,Cow_2Sources_DrawNo7_r2,Cow_2Sources_DrawNo7,CA3_22062017,0.0,0.06465,0.0,0.93535,0.0,0.00898623948045,0.0,0.00898623948045
1,2,Cow_2Sources_DrawNo7_r2,Cow_2Sources_DrawNo7,CA1_20062017,0.0,0.05765,0.0,0.94235,0.0,0.0136034003102165,0.0,0.0136034003102165
2,2,Cow_2Sources_DrawNo7_r2,Cow_2Sources_DrawNo7,CA2_22062017,0.0006,0.25485,0.0,0.74455,0.0003,0.0231257972835532,0.0,0.0230601929740407
0,3,Cow_2Sources_DrawNo7_r3,Cow_2Sources_DrawNo7,CA3_22062017,0.0,0.0684,0.0,0.9316,0.0,0.0093161150701351,0.0,0.0093161150701351
1,3,Cow_2Sources_DrawNo7_r3,Cow_2Sources_DrawNo7,CA1_20062017,0.0,0.04305,0.0,0.95695,0.0,0.0145867234154898,0.0,0.0145867234154898
2,3,Cow_2Sources_DrawNo7_r3,Cow_2Sources_DrawNo7,CA2_22062017,0.00075,0.2266,0.0,0.77265,0.0003354101966249,0.0197405673677328,0.0,0.0198343767232549
0,4,Cow_2Sources_DrawNo7_r4,Cow_2Sources_DrawNo7,CA3_22062017,0.0,0.0578999999999999,0.0,0.9421,0.0,0.01416121463717,0.0,0.01416121463717
1,4,Cow_2Sources_DrawNo7_r4,Cow_2Sources_DrawNo7,CA1_20062017,0.0,0.0458499999999999,0.0,0.95415,0.0,0.0130480841505563,0.0,0.0130480841505563
2,4,Cow_2Sources_DrawNo7_r4,Cow_2Sources_DrawNo7,CA2_22062017,0.001,0.21555,0.0,0.78345,0.0005,0.0164824907098411,0.0,0.0162948611531365
0,5,Cow_2Sources_DrawNo7_r5,Cow_2Sources_DrawNo7,CA3_22062017,0.0,0.0676,0.0,0.9324,0.0,0.0154593014072434,0.0,0.0154593014072434
1,5,Cow_2Sources_DrawNo7_r5,Cow_2Sources_DrawNo7,CA1_20062017,0.0,0.04665,0.0,0.95335,0.0,0.0084883744026756,0.0,0.0084883744026756
2,5,Cow_2Sources_DrawNo7_r5,Cow_2Sources_DrawNo7,CA2_22062017,0.00065,0.23845,0.0,0.7609000000000001,0.0003905124837953,0.0108592126786429,0.0,0.010760576192751
0,1,Cow_2Sources_DrawNo8_r1,Cow_2Sources_DrawNo8,CA3_22062017,0.0,0.2445999999999999,0.0,0.7554000000000001,0.0,0.0120079140569875,0.0,0.0120079140569875
1,1,Cow_2Sources_DrawNo8_r1,Cow_2Sources_DrawNo8,CA1_20062017,0.0,0.28435,0.0,0.71565,0.0,0.0152775161593761,0.0,0.0152775161593761
2,1,Cow_2Sources_DrawNo8_r1,Cow_2Sources_DrawNo8,CA5_06072017,0.0101499999999999,0.0165,0.0,0.97335,0.0011412712210513,0.0046097722286464,0.0,0.0042547032799009
0,2,Cow_2Sources_DrawNo8_r2,Cow_2Sources_DrawNo8,CA3_22062017,0.0,0.30115,0.0,0.69885,0.0,0.0142391186525009,0.0,0.0142391186525009
1,2,Cow_2Sources_DrawNo8_r2,Cow_2Sources_DrawNo8,CA1_20062017,0.0,0.33035,0.0,0.6696500000000001,0.0,0.0195487211857962,0.0,0.0195487211857962
2,2,Cow_2Sources_DrawNo8_r2,Cow_2Sources_DrawNo8,CA5_06072017,0.0096,0.01785,0.0,0.97255,0.0016852299546352,0.0053153080813815,0.0,0.0063381779716256
0,3,Cow_2Sources_DrawNo8_r3,Cow_2Sources_DrawNo8,CA3_22062017,0.0,0.26405,0.0,0.73595,0.0,0.0142152207158383,0.0,0.0142152207158383
1,3,Cow_2Sources_DrawNo8_r3,Cow_2Sources_DrawNo8,CA1_20062017,0.0,0.3188499999999999,5e-05,0.6811,0.0,0.0153460907074082,0.00015,0.0153326449120821
2,3,Cow_2Sources_DrawNo8_r3,Cow_2Sources_DrawNo8,CA5_06072017,0.0101999999999999,0.0221,0.0,0.9677,0.0011445523142259,0.0066625820820459,0.0,0.0063686733312362
0,4,Cow_2Sources_DrawNo8_r4,Cow_2Sources_DrawNo8,CA3_22062017,0.0,0.27535,0.0,0.7246500000000001,0.0,0.013930272789863,0.0,0.0139302727898631
1,4,Cow_2Sources_DrawNo8_r4,Cow_2Sources_DrawNo8,CA1_20062017,0.0,0.2827499999999999,0.0,0.71725,0.0,0.0143740217058414,0.0,0.0143740217058414
2,4,Cow_2Sources_DrawNo8_r4,Cow_2Sources_DrawNo8,CA5_06072017,0.00945,0.0209,0.0,0.96965,0.0018634645153584,0.0046999999999999,0.0,0.0048633835958106
0,5,Cow_2Sources_DrawNo8_r5,Cow_2Sources_DrawNo8,CA3_22062017,0.0,0.28215,0.0,0.71785,0.0,0.0100325719533925,0.0,0.0100325719533926
1,5,Cow_2Sources_DrawNo8_r5,Cow_2Sources_DrawNo8,CA1_20062017,5e-05,0.28975,0.0,0.7102,0.00015,0.0225812422156089,0.0,0.022630952255705
2,5,Cow_2Sources_DrawNo8_r5,Cow_2Sources_DrawNo8,CA5_06072017,0.0100499999999999,0.0153,0.0,0.97465,0.0013865424623862,0.0045508241011931,0.0,0.0047908767464838
0,1,Cow_2Sources_DrawNo9_r1,Cow_2Sources_DrawNo9,CA3_22062017,0.0,0.0766,0.0,0.9234,0.0,0.0163765075641908,0.0,0.0163765075641908
1,1,Cow_2Sources_DrawNo9_r1,Cow_2Sources_DrawNo9,CA1_20062017,0.0,0.0622999999999999,0.0,0.9377,0.0,0.0173741186826843,0.0,0.0173741186826843
2,1,Cow_2Sources_DrawNo9_r1,Cow_2Sources_DrawNo9,CA2_22062017,0.0008,0.2479,0.0,0.7513000000000001,0.0006,0.0162938638757048,0.0,0.0165139335108265
0,2,Cow_2Sources_DrawNo9_r2,Cow_2Sources_DrawNo9,CA3_22062017,0.0,0.0521999999999999,0.0,0.9478,0.0,0.0095031573700533,0.0,0.0095031573700534
1,2,Cow_2Sources_DrawNo9_r2,Cow_2Sources_DrawNo9,CA1_20062017,0.0,0.03295,0.0,0.96705,0.0,0.011274861418217,0.0,0.011274861418217
2,2,Cow_2Sources_DrawNo9_r2,Cow_2Sources_DrawNo9,CA2_22062017,0.0005499999999999,0.23135,0.0,0.7681,0.0004716990566028,0.0223864356251726,0.0,0.0223224102641269
0,3,Cow_2Sources_DrawNo9_r3,Cow_2Sources_DrawNo9,CA3_22062017,0.0,0.04955,0.0,0.9504499999999998,0.0,0.0132314965140002,0.0,0.0132314965140002
1,3,Cow_2Sources_DrawNo9_r3,Cow_2Sources_DrawNo9,CA1_20062017,0.0,0.04045,0.0,0.95955,0.0,0.0110735044136894,0.0,0.0110735044136894
2,3,Cow_2Sources_DrawNo9_r3,Cow_2Sources_DrawNo9,CA2_22062017,0.0008,0.2125,0.0,0.7867000000000001,0.0004582575694955,0.0270129598526336,0.0,0.0269482838043538
0,4,Cow_2Sources_DrawNo9_r4,Cow_2Sources_DrawNo9,CA3_22062017,0.0,0.0674999999999999,0.0,0.9325,0.0,0.011825819210524,0.0,0.011825819210524
1,4,Cow_2Sources_DrawNo9_r4,Cow_2Sources_DrawNo9,CA1_20062017,0.0,0.0467499999999999,0.0,0.95325,0.0,0.0110232708394559,0.0,0.0110232708394559
2,4,Cow_2Sources_DrawNo9_r4,Cow_2Sources_DrawNo9,CA2_22062017,0.00075,0.20805,0.0,0.7912,0.00025,0.0145300550583953,0.0,0.0145399449792631
0,5,Cow_2Sources_DrawNo9_r5,Cow_2Sources_DrawNo9,CA3_22062017,0.0,0.051,0.0,0.949,0.0,0.0110770032048383,0.0,0.0110770032048383
1,5,Cow_2Sources_DrawNo9_r5,Cow_2Sources_DrawNo9,CA1_20062017,0.0,0.03705,0.0,0.96295,0.0,0.0095824057522106,0.0,0.0095824057522106
2,5,Cow_2Sources_DrawNo9_r5,Cow_2Sources_DrawNo9,CA2_22062017,0.0005,0.22865,0.0,0.77085,0.0002236067977499,0.0169632691424736,0.0,0.0169868331362853
0,1,Cow_2Sources_DrawNo10_r1,Cow_2Sources_DrawNo10,CA3_22062017,0.0,0.39055,0.0,0.6094499999999999,0.0,0.0170711013118662,0.0,0.0170711013118662
1,1,Cow_2Sources_DrawNo10_r1,Cow_2Sources_DrawNo10,CA5_06072017,0.0093,0.00945,0.0,0.9812499999999998,0.0013266499161421,0.0022852789764052,0.0,0.0022388613177238
2,1,Cow_2Sources_DrawNo10_r1,Cow_2Sources_DrawNo10,CA2_22062017,0.0013999999999999,0.4022,0.0,0.5964,0.0002,0.0176368931504389,0.0,0.0175467945790677
0,2,Cow_2Sources_DrawNo10_r2,Cow_2Sources_DrawNo10,CA3_22062017,0.0,0.4064,0.0,0.5936,0.0,0.0179343246318337,0.0,0.0179343246318337
1,2,Cow_2Sources_DrawNo10_r2,Cow_2Sources_DrawNo10,CA5_06072017,0.0101,0.0087499999999999,0.0,0.98115,0.001240967364599,0.0043889064697256,0.0,0.0050549480709498
2,2,Cow_2Sources_DrawNo10_r2,Cow_2Sources_DrawNo10,CA2_22062017,0.0013,0.4160500000000001,0.0,0.5826499999999999,0.0003316624790355,0.0215167957651691,0.0,0.0216449185722653
0,3,Cow_2Sources_DrawNo10_r3,Cow_2Sources_DrawNo10,CA3_22062017,0.0,0.3964,0.0,0.6035999999999999,0.0,0.0156505590954444,0.0,0.0156505590954444
1,3,Cow_2Sources_DrawNo10_r3,Cow_2Sources_DrawNo10,CA5_06072017,0.00985,0.0111999999999999,0.0,0.97895,0.00105,0.0047127486671792,0.0,0.0051935055598314
2,3,Cow_2Sources_DrawNo10_r3,Cow_2Sources_DrawNo10,CA2_22062017,0.0012499999999999,0.4133999999999999,0.0,0.5853499999999999,0.00025,0.0171184111412245,0.0,0.0170294597682956
0,4,Cow_2Sources_DrawNo10_r4,Cow_2Sources_DrawNo10,CA3_22062017,0.0,0.42595,0.0,0.57405,0.0,0.016170111316871,0.0,0.016170111316871
1,4,Cow_2Sources_DrawNo10_r4,Cow_2Sources_DrawNo10,CA5_06072017,0.0101499999999999,0.0082999999999999,0.0,0.98155,0.0013425721582097,0.0025514701644346,0.0,0.0026688012290164
2,4,Cow_2Sources_DrawNo10_r4,Cow_2Sources_DrawNo10,CA2_22062017,0.0013,0.4107999999999999,0.0,0.5879000000000001,0.0002449489742783,0.0170970757733596,0.0,0.0172623868569789
0,5,Cow_2Sources_DrawNo10_r5,Cow_2Sources_DrawNo10,CA3_22062017,0.0,0.4216499999999999,0.0,0.57835,0.0,0.0196138344032981,0.0,0.019613834403298
1,5,Cow_2Sources_DrawNo10_r5,Cow_2Sources_DrawNo10,CA5_06072017,0.0101,0.00885,0.0,0.98105,0.0007348469228349,0.0055138462075034,0.0,0.0058243025333511
2,5,Cow_2Sources_DrawNo10_r5,Cow_2Sources_DrawNo10,CA2_22062017,0.0013,0.38395,0.0,0.6147500000000001,0.0002449489742783,0.0122361145793916,0.0,0.0121988728987558
0,1,Cow_3Sources_DrawNo1_r1,Cow_3Sources_DrawNo1,CA5_06072017,0.0101999999999999,0.0083,0.0,0.9815000000000002,0.0009,0.0043312815655415,0.0,0.0039812058474788
1,1,Cow_3Sources_DrawNo1_r1,Cow_3Sources_DrawNo1,CA2_22062017,0.0013,0.4365,0.0,0.5622,0.0002449489742783,0.0203211712260883,0.0,0.0204355083127383
0,2,Cow_3Sources_DrawNo1_r2,Cow_3Sources_DrawNo1,CA5_06072017,0.00955,0.0098,0.0,0.98065,0.0013683932183404,0.0047759815745038,0.0,0.0054131783639558
1,2,Cow_3Sources_DrawNo1_r2,Cow_3Sources_DrawNo1,CA2_22062017,0.00135,0.37155,0.0,0.6271,0.0002291287847477,0.0103233957591482,0.0,0.0102854265832779
0,3,Cow_3Sources_DrawNo1_r3,Cow_3Sources_DrawNo1,CA5_06072017,0.0098,0.0083,0.0,0.9819,0.0011445523142259,0.0049152822909778,0.0,0.0052526183946675
1,3,Cow_3Sources_DrawNo1_r3,Cow_3Sources_DrawNo1,CA2_22062017,0.0012,0.4545,0.0,0.5443,0.0002449489742783,0.0160062487797734,0.0,0.0160549057923115
0,4,Cow_3Sources_DrawNo1_r4,Cow_3Sources_DrawNo1,CA5_06072017,0.0102999999999999,0.0101999999999999,0.0,0.9794999999999998,0.0014352700094407,0.0037828560638755,0.0,0.0043069710934716
1,4,Cow_3Sources_DrawNo1_r4,Cow_3Sources_DrawNo1,CA2_22062017,0.00125,0.40915,0.0,0.5896000000000001,0.0003354101966249,0.0189803187539092,0.0,0.0188623964543214
0,5,Cow_3Sources_DrawNo1_r5,Cow_3Sources_DrawNo1,CA5_06072017,0.0098,0.01085,0.0,0.9793500000000002,0.001004987562112,0.0027843311584651,0.0,0.0027299267389437
1,5,Cow_3Sources_DrawNo1_r5,Cow_3Sources_DrawNo1,CA2_22062017,0.00125,0.43915,0.0,0.5595999999999999,0.0004031128874149,0.0117197482908124,0.0,0.0114930413729351
0,1,Cow_3Sources_DrawNo2_r1,Cow_3Sources_DrawNo2,CA1_20062017,0.0,0.3034,0.0,0.6965999999999999,0.0,0.0144737693777398,0.0,0.0144737693777398
1,1,Cow_3Sources_DrawNo2_r1,Cow_3Sources_DrawNo2,CA2_22062017,0.0008,0.36785,0.0,0.63135,0.0004,0.0156908412776371,0.0,0.015719494266674
0,2,Cow_3Sources_DrawNo2_r2,Cow_3Sources_DrawNo2,CA1_20062017,0.0,0.27,0.0,0.73,0.0,0.0235180781527742,0.0,0.0235180781527743
1,2,Cow_3Sources_DrawNo2_r2,Cow_3Sources_DrawNo2,CA2_22062017,0.0006999999999999,0.3308,5e-05,0.6684500000000001,0.000556776436283,0.022741152125607,0.00015,0.0226952087454599
0,3,Cow_3Sources_DrawNo2_r3,Cow_3Sources_DrawNo2,CA1_20062017,0.0,0.2592,0.0,0.7408,0.0,0.0231216348902926,0.0,0.0231216348902926
1,3,Cow_3Sources_DrawNo2_r3,Cow_3Sources_DrawNo2,CA2_22062017,0.00085,0.3402999999999999,0.0,0.6588499999999999,0.00055,0.0223094150528425,0.0,0.0222239172964624
0,4,Cow_3Sources_DrawNo2_r4,Cow_3Sources_DrawNo2,CA1_20062017,0.0,0.2459499999999999,0.0,0.7540500000000001,0.0,0.0185370574795462,0.0,0.0185370574795462
1,4,Cow_3Sources_DrawNo2_r4,Cow_3Sources_DrawNo2,CA2_22062017,0.0006,0.35245,0.0,0.64695,0.0004898979485566,0.0208212031352657,0.0,0.0204517114198298
0,5,Cow_3Sources_DrawNo2_r5,Cow_3Sources_DrawNo2,CA1_20062017,0.0,0.29755,0.0,0.70245,0.0,0.0136078102573485,0.0,0.0136078102573485
1,5,Cow_3Sources_DrawNo2_r5,Cow_3Sources_DrawNo2,CA2_22062017,0.00075,0.3526999999999999,0.0,0.64655,0.0004031128874149,0.0128883668476653,0.0,0.012728805914146
0,1,Cow_3Sources_DrawNo3_r1,Cow_3Sources_DrawNo3,CA3_22062017,0.0,0.3840500000000001,0.0,0.61595,0.0,0.0165883242071042,0.0,0.0165883242071042
1,1,Cow_3Sources_DrawNo3_r1,Cow_3Sources_DrawNo3,CA5_06072017,0.0097499999999999,0.01385,0.0,0.9764,0.0012893796958227,0.0051090605790105,0.0,0.0043577517139001
0,2,Cow_3Sources_DrawNo3_r2,Cow_3Sources_DrawNo3,CA3_22062017,0.0,0.3812,0.0,0.6188,0.0,0.0139789126901916,0.0,0.0139789126901915
1,2,Cow_3Sources_DrawNo3_r2,Cow_3Sources_DrawNo3,CA5_06072017,0.0094499999999999,0.0121,0.0,0.97845,0.0013313526955694,0.0032848135411313,0.0,0.0035245567097154
0,3,Cow_3Sources_DrawNo3_r3,Cow_3Sources_DrawNo3,CA3_22062017,0.0,0.40235,0.0,0.59765,0.0,0.0065347149899593,0.0,0.0065347149899594
1,3,Cow_3Sources_DrawNo3_r3,Cow_3Sources_DrawNo3,CA5_06072017,0.0104999999999999,0.0152,0.0,0.9743000000000002,0.0009486832980505,0.0055776339069537,0.0,0.0060547502012882
0,4,Cow_3Sources_DrawNo3_r4,Cow_3Sources_DrawNo3,CA3_22062017,0.0,0.4025,0.0,0.5974999999999999,0.0,0.01678987790307,0.0,0.01678987790307
1,4,Cow_3Sources_DrawNo3_r4,Cow_3Sources_DrawNo3,CA5_06072017,0.0090999999999999,0.01075,0.0,0.98015,0.0010677078252031,0.0065964005336243,0.0,0.0069966063202098
0,5,Cow_3Sources_DrawNo3_r5,Cow_3Sources_DrawNo3,CA3_22062017,0.0,0.3896499999999999,0.0,0.6103500000000001,0.0,0.0123350111471372,0.0,0.0123350111471372
1,5,Cow_3Sources_DrawNo3_r5,Cow_3Sources_DrawNo3,CA5_06072017,0.01035,0.01185,0.0,0.9778,0.0009759610647971,0.0039815198103236,0.0,0.0041364235759892
0,1,Cow_3Sources_DrawNo4_r1,Cow_3Sources_DrawNo4,CA3_22062017,0.0,0.32415,0.0,0.6758500000000001,0.0,0.0112517776373335,0.0,0.0112517776373335
1,1,Cow_3Sources_DrawNo4_r1,Cow_3Sources_DrawNo4,CA4_06072017,0.0004,0.09785,0.0,0.90175,0.0002,0.0137059293738148,0.0,0.0137318061448594
0,2,Cow_3Sources_DrawNo4_r2,Cow_3Sources_DrawNo4,CA3_22062017,0.0,0.34485,0.0,0.6551499999999999,0.0,0.0133473780196711,0.0,0.0133473780196711
1,2,Cow_3Sources_DrawNo4_r2,Cow_3Sources_DrawNo4,CA4_06072017,0.00035,0.09035,0.0,0.9093,0.0002291287847477,0.0184703140200701,0.0,0.0185771364854759
0,3,Cow_3Sources_DrawNo4_r3,Cow_3Sources_DrawNo4,CA3_22062017,0.0,0.3464,0.0,0.6536,0.0,0.0150429385427183,0.0,0.0150429385427182
1,3,Cow_3Sources_DrawNo4_r3,Cow_3Sources_DrawNo4,CA4_06072017,0.0004,0.1483999999999999,0.0,0.8512000000000001,0.0002,0.0182041204126977,0.0,0.018206042952822
0,4,Cow_3Sources_DrawNo4_r4,Cow_3Sources_DrawNo4,CA3_22062017,0.0,0.34585,0.0,0.6541500000000001,0.0,0.016054672217146,0.0,0.016054672217146
1,4,Cow_3Sources_DrawNo4_r4,Cow_3Sources_DrawNo4,CA4_06072017,0.00035,0.21515,0.0,0.7845,0.0002291287847477,0.0266946155619443,0.0,0.0266195416940262
0,5,Cow_3Sources_DrawNo4_r5,Cow_3Sources_DrawNo4,CA3_22062017,0.0,0.33995,0.0,0.66005,0.0,0.0167084559430247,0.0,0.0167084559430247
1,5,Cow_3Sources_DrawNo4_r5,Cow_3Sources_DrawNo4,CA4_06072017,0.0003,0.19045,0.0,0.8092499999999999,0.0002449489742783,0.0177361918122239,0.0,0.0178315030213383
0,1,Cow_3Sources_DrawNo5_r1,Cow_3Sources_DrawNo5,CA3_22062017,0.0,0.34805,5e-05,0.6519,0.0,0.0147943401339836,0.00015,0.0147441513828365
1,1,Cow_3Sources_DrawNo5_r1,Cow_3Sources_DrawNo5,CA4_06072017,0.0004,0.16705,0.0,0.83255,0.0002,0.0109234838764928,0.0,0.0108315511354561
0,2,Cow_3Sources_DrawNo5_r2,Cow_3Sources_DrawNo5,CA3_22062017,0.0,0.3239499999999999,0.0,0.6760499999999999,0.0,0.0177896739711552,0.0,0.0177896739711552
1,2,Cow_3Sources_DrawNo5_r2,Cow_3Sources_DrawNo5,CA4_06072017,0.00035,0.15725,0.0,0.8423999999999999,0.0002291287847477,0.0153513028763033,0.0,0.0152197240448044
0,3,Cow_3Sources_DrawNo5_r3,Cow_3Sources_DrawNo5,CA3_22062017,0.0,0.3473,5e-05,0.6526500000000001,0.0,0.0164502279619462,0.00015,0.0165363992453012
1,3,Cow_3Sources_DrawNo5_r3,Cow_3Sources_DrawNo5,CA4_06072017,0.0004,0.1045999999999999,0.0,0.8949999999999999,0.0002,0.0205618578927099,0.0,0.0204878012485478
0,4,Cow_3Sources_DrawNo5_r4,Cow_3Sources_DrawNo5,CA3_22062017,0.0,0.3469,0.0,0.6531,0.0,0.0163780340700585,0.0,0.0163780340700585
1,4,Cow_3Sources_DrawNo5_r4,Cow_3Sources_DrawNo5,CA4_06072017,0.00015,0.0965999999999999,0.0,0.90325,0.0002291287847477,0.0120370262108213,0.0,0.0121578164157878
0,5,Cow_3Sources_DrawNo5_r5,Cow_3Sources_DrawNo5,CA3_22062017,0.0,0.34505,0.0,0.65495,0.0,0.0155554652775158,0.0,0.0155554652775158
1,5,Cow_3Sources_DrawNo5_r5,Cow_3Sources_DrawNo5,CA4_06072017,0.0003,0.1564,0.0,0.8432999999999999,0.0002449489742783,0.0159949992185057,0.0,0.0159831160916762
0,1,Cow_3Sources_DrawNo6_r1,Cow_3Sources_DrawNo6,CA3_22062017,0.0,0.39035,0.0,0.60965,0.0,0.0152119196684705,0.0,0.0152119196684705
1,1,Cow_3Sources_DrawNo6_r1,Cow_3Sources_DrawNo6,CA5_06072017,0.00895,0.01305,0.0,0.978,0.0011926860441876,0.0036017356926904,0.0,0.0046314144707637
0,2,Cow_3Sources_DrawNo6_r2,Cow_3Sources_DrawNo6,CA3_22062017,0.0,0.423,0.0,0.5770000000000001,0.0,0.0191833260932508,0.0,0.0191833260932508
1,2,Cow_3Sources_DrawNo6_r2,Cow_3Sources_DrawNo6,CA5_06072017,0.0096499999999999,0.0121999999999999,0.0,0.97815,0.0012051970793193,0.003195309061734,0.0,0.0035288099977187
0,3,Cow_3Sources_DrawNo6_r3,Cow_3Sources_DrawNo6,CA3_22062017,0.0,0.4090999999999999,0.0,0.5909,0.0,0.015032963779641,0.0,0.015032963779641
1,3,Cow_3Sources_DrawNo6_r3,Cow_3Sources_DrawNo6,CA5_06072017,0.0085,0.01555,0.0,0.97595,0.0014662878298615,0.0047457876058669,0.0,0.0045850299889968
0,4,Cow_3Sources_DrawNo6_r4,Cow_3Sources_DrawNo6,CA3_22062017,0.0,0.37285,0.0,0.62715,0.0,0.0230586751570856,0.0,0.0230586751570856
1,4,Cow_3Sources_DrawNo6_r4,Cow_3Sources_DrawNo6,CA5_06072017,0.0104999999999999,0.0154,0.0,0.9741,0.0008660254037844,0.003207802986469,0.0,0.0034263683398023
0,5,Cow_3Sources_DrawNo6_r5,Cow_3Sources_DrawNo6,CA3_22062017,0.0,0.3969999999999999,0.0,0.603,0.0,0.0093354164342036,0.0,0.0093354164342036
1,5,Cow_3Sources_DrawNo6_r5,Cow_3Sources_DrawNo6,CA5_06072017,0.00955,0.0120499999999999,0.0,0.9784,0.0015239750654128,0.0057203583803814,0.0,0.0061636028424939
0,1,Cow_3Sources_DrawNo7_r1,Cow_3Sources_DrawNo7,CA4_06072017,0.00045,0.1942999999999999,0.0,0.80525,0.00015,0.0109114618635634,0.0,0.0108518431614173
1,1,Cow_3Sources_DrawNo7_r1,Cow_3Sources_DrawNo7,CA5_06072017,0.0097499999999999,0.0159,0.0,0.97435,0.0012298373876248,0.0073783466982786,0.0,0.0064732140394088
0,2,Cow_3Sources_DrawNo7_r2,Cow_3Sources_DrawNo7,CA4_06072017,0.0005,0.18845,5e-05,0.8110000000000002,1.0842021724855044e-19,0.0192021483173107,0.00015,0.0191258986716964
1,2,Cow_3Sources_DrawNo7_r2,Cow_3Sources_DrawNo7,CA5_06072017,0.0096,0.0145999999999999,0.0,0.9758,0.0013379088160259,0.0047947888378947,0.0,0.0053581713298475
